Protein	S.cerevisiae	A.fumigatus	C.neoformans	C.parapsilosis	F.graminearum	S.bayanus	L.kluyveri	S.mikatae	S.paradoxus	M.oryzae	N.crassa	S.pombe	A.nidulans	C.glabrata	C.albicans	N.castellii	N.discreta	N.tetrasperma	S.kudriavzevii
NP_012834.1	0.03362824995	0.0152341976249	0.0240295725531	0.0401350019207	0.00629741219179	0.0131524086592	0.00796503065231	0.0131524086592	0.03362824995	0.0030310180860500004	0.0803799132415	0.0664792611626	0.022160312006200004	0.020144753017400003	0.061643782931	0.0232498621155	0.0803799132415	0.0803799132415	0.0358625233128
NP_012837.1	0.20691491756900002	NA	0.06609075034680001	0.0783920424271	NA	0.061698638584500004	0.00931678234709	0.061698638584500004	0.20691491756900002	NA	NA	0.115552758988	NA	0.013450455956899999	0.0435575191653	0.0958747321624	NA	NA	0.0983139407916
NP_012923.3	0.028722282521299998	0.00899349364506	0.00554130371927	0.011890981527499999	0.030101394898900003	0.000500968937788	0.058699792250499996	0.000500968937788	0.028722282521299998	0.00645238990888	0.0848079010654	0.0305435778443	0.025769246383599998	0.016823731815	0.034918843837599994	0.0418350047867	0.0848079010654	0.0848079010654	0.0447477482049
NP_015113.1	0.0303083023005	0.0409716078899	0.0129702339796	0.014599046927399998	0.014883170996399998	0.021320125181499998	0.025320481918099998	0.021320125181499998	0.0303083023005	0.013879743538600001	0.0412595086683	0.032491870597200004	0.019110518508099996	0.020627980735	0.0353107138852	0.017879053141400002	0.0412595086683	0.0412595086683	0.0791938887604
NP_015437.1	0.0278615038985	0.0106271899762	0.015399223418700002	0.0335478294873	0.042890675502699996	0.0029892911030399995	0.00647455117079	0.0029892911030399995	0.0278615038985	0.0101004036622	0.0786049676774	0.0311714751409	0.0198239051748	0.046463779946599996	0.000617023402127	0.00641969161087	0.0786049676774	0.0786049676774	0.0394761500227
NP_013277.1	0.029410257426400004	0.0128565726993	NA	0.0255423700675	0.00220837763674	0.0035173015901199998	0.005878765893069999	0.0035173015901199998	0.029410257426400004	0.014693993329100001	0.0236398329197	0.05515405853630001	0.022139720209	0.0009399014277799999	0.0145680956176	0.00795236259781	0.0236398329197	0.0236398329197	0.0304970197639
NP_015425.1	0.0215641159083	0.0313610839149	0.024525979292700003	0.0394855915004	0.0362525297826	0.0240228448932	0.017797369458400002	0.0240228448932	0.0215641159083	0.007890811070550001	0.021215096999400003	0.0770658420258	0.0298030447808	0.043247669937699997	0.00713671017565	0.026075574918	0.021215096999400003	0.021215096999400003	0.0404755749429
NP_011542.3	0.036825045360599995	0.00914638525507	0.00365810704779	0.020551964898400003	0.025083355391099998	0.0143645813904	0.005344951375289999	0.0143645813904	0.036825045360599995	0.00150189909441	0.0162322701912	0.07342118003050001	0.0213985909698	0.0178467472992	0.0280586150716	0.033478497637200004	0.0162322701912	0.0162322701912	0.0138708657708
NP_014849.3	0.0272806075739	0.0253916190955	0.0208391005522	0.0747633908362	0.020658407206299998	0.00010632702580200001	0.0161293374786	0.00010632702580200001	0.0272806075739	0.00757167666134	0.104921086708	0.0014699926825	0.019253074492299998	0.027818986165900002	0.015716462131	0.0176503357501	0.104921086708	0.104921086708	0.0165527024426
NP_015262.1	0.006108855012000001	0.0029555308968699998	0.0168651889102	0.0130070533158	0.0157865726965	0.0196353041057	0.038030498954800006	0.0196353041057	0.006108855012000001	0.00773614077555	0.0705050030588	0.0510972475815	0.0173475174761	0.024837206905	0.0121689023497	0.016553096934	0.0705050030588	0.0705050030588	0.000713699288872
NP_014146.1	0.014187526313100001	0.009499183866409999	NA	0.007005045143640001	0.002004084189	0.00820468093353	0.0191802489306	0.00820468093353	0.014187526313100001	0.013841095040100001	0.0284475361649	0.0119879884347	0.017031845448499998	0.0306699274576	0.0189964768199	0.0205489076239	0.0284475361649	0.0284475361649	0.0311756594861
NP_076906.1	0.0575384431068	NA	NA	NA	NA	0.048364769560099996	0.036710172103599996	0.048364769560099996	0.0575384431068	NA	NA	NA	NA	0.0292869550562	0.00944650700804	0.060376194979600006	NA	NA	0.192427285007
NP_011763.1	0.0060574810952	NA	NA	0.020154133549500002	NA	0.00811361508629	0.0567057318526	0.00811361508629	0.0060574810952	NA	NA	NA	NA	0.0378199957025	0.0213819887685	0.0197169545202	NA	NA	0.0277517932465
NP_015408.1	0.0337227642842	NA	NA	0.0166179334174	NA	0.00204280793225	0.0373788003838	0.00204280793225	0.0337227642842	NA	NA	NA	NA	0.0230831143835	0.00217222155823	0.0164816261959	NA	NA	0.027218651707
NP_116577.1	0.0187705625454	NA	NA	NA	NA	0.013995395039299998	0.008406147724500001	0.013995395039299998	0.0187705625454	NA	NA	NA	NA	0.00299680642887	NA	0.0420733966041	NA	NA	0.0124993283572
NP_009879.2	0.0278372803577	NA	NA	NA	NA	0.0277287710354	0.04848654327909999	0.0277287710354	0.0278372803577	NA	NA	NA	NA	0.019653747617599998	NA	0.020201554507400004	NA	NA	0.0388521980659
NP_010403.3	0.028117677400000003	NA	NA	NA	NA	0.0251794692418	0.123807952654	0.0251794692418	0.028117677400000003	NA	NA	NA	NA	0.0388120669561	NA	0.0006030975397389999	NA	NA	0.0559827116744
NP_010422.1	0.015586604365000001	NA	NA	NA	NA	0.00203550564092	0.06471362357	0.00203550564092	0.015586604365000001	NA	NA	NA	NA	0.013520238991100001	NA	0.0177285745566	NA	NA	0.0121236792389
NP_012716.1	0.013827127463	NA	0.015566891229100002	0.0273368552119	NA	0.007588276676350001	0.029051710386799996	0.007588276676350001	0.013827127463	NA	NA	NA	NA	0.018489067022	0.0200409167283	0.047185165326699995	NA	NA	0.00234765409507
NP_011375.1	0.0204698019395	NA	NA	NA	0.04869213555890001	0.0091625726786	0.034898085565499996	0.0091625726786	0.0204698019395	NA	NA	NA	NA	0.0159518450895	NA	0.00376773964339	NA	NA	0.0316827848785
NP_010417.3	0.0187804798974	0.0148319896509	NA	0.00597130080048	0.0481860715714	0.015291905602500001	0.0990587733643	0.015291905602500001	0.0187804798974	0.00401001369113	0.0199150524659	NA	0.014897618031600002	0.038403400130500004	0.0484990673481	0.022029685702400003	0.0199150524659	0.0199150524659	0.0307887976264
NP_013393.1	0.0125777775243	0.00549068922737	0.022183405369	0.025704474744299998	0.0029728984278899998	0.07655661430930001	0.0011063079701900001	0.07655661430930001	0.0125777775243	0.0034856770480999996	0.015399176386899999	0.06744091970010001	0.023023055880800003	0.049235212154	0.0310930388339	0.0195818565308	0.015399176386899999	0.015399176386899999	0.020694596798
NP_012349.2	0.0130218897755	NA	NA	NA	NA	0.0158572228627	0.07114769296699999	0.0158572228627	0.0130218897755	NA	NA	NA	NA	NA	NA	0.042687448264600004	NA	NA	0.0127854729528
NP_009538.1	0.0330962800241	0.014496616023200001	NA	0.0212427325378	0.10685223742799999	0.00458987743264	0.0664582367056	0.00458987743264	0.0330962800241	0.00477546218505	0.104276331036	0.07421449181800001	0.0712924881749	0.0259956898033	0.00873331202838	0.022485893176000003	0.104276331036	0.104276331036	0.0527580435244
NP_011687.1	0.0115195572528	0.020525832909099997	0.014705946054100002	0.0164742840169	0.0389781902734	0.0284935162568	0.0838979721377	0.0284935162568	0.0115195572528	0.022645802377299996	0.079806670852	0.0916855043158	0.006269429774720001	0.036873390808800005	0.0201954731246	0.0198921595448	0.079806670852	0.079806670852	0.00841026579388
NP_014788.1	0.0112275205874	0.036110806607199994	0.021403727618999998	0.023668963658400002	0.020202490619700003	0.0050823595049799995	0.0198472362347	0.0050823595049799995	0.0112275205874	0.0063252730851	0.07757348015030001	0.09580549097169999	0.0206282856594	0.0755388080733	0.0326273470821	0.0162525675558	0.07757348015030001	0.07757348015030001	0.0219677562377
NP_014860.1	0.026769458903200004	0.00578119946049	0.0151649779325	0.00747828947024	0.00775020868977	0.012861550715999998	0.034277675895	0.012861550715999998	0.026769458903200004	0.010990842789499999	0.108565366888	0.0247925116948	0.0113058769817	0.0206679673396	0.0009094555578610001	0.0017235330220100001	0.108565366888	0.108565366888	0.0189316483975
NP_116623.1	0.031293720305	0.0359371241655	0.00746656608822	0.036499894651900004	0.0650952752218	0.024536004762499997	0.08971621243969999	0.024536004762499997	0.031293720305	0.0031290903513699997	0.0468969377121	NA	0.0164092790012	0.0409194839121	NA	0.06508273304880001	0.0468969377121	0.0468969377121	0.0357942429807
NP_075206.1	0.023031374534	0.0460714050124	0.0104541343485	0.0556557136632	0.0331144988879	0.030090309005200003	0.0398781204991	0.030090309005200003	0.023031374534	0.00263610262994	0.179120150181	0.00107044058858	0.016111870828200002	0.0231815145175	0.0019695837869	0.0465448040269	0.179120150181	0.179120150181	0.0455562954164
NP_013888.1	0.0455023858373	0.0034724697555700004	0.00955630468965	0.0139376098532	0.0640023826908	0.00485266842284	0.024154507558599998	0.00485266842284	0.0455023858373	0.00545386917848	0.051892622415899994	0.012411724015799997	0.0024048304615799996	0.0137036649096	0.0328773832077	0.022864477347	0.051892622415899994	0.051892622415899994	0.054478349682
NP_013392.1	0.0475958056876	0.0211137489376	0.0213963007384	0.0126437744702	0.027847225417299996	0.0124853653215	0.10270007577700001	0.0124853653215	0.0475958056876	0.00549633877477	0.030649549978200002	0.0671253800245	0.0198471936771	0.0173388285165	0.0223041585878	0.028832049029000002	0.030649549978200002	0.030649549978200002	0.069112289292
NP_013379.1	0.0198041728814	0.006235045954979999	0.00527733225775	0.0195265847146	0.0135924242436	0.007294310952720001	0.015442882876899999	0.007294310952720001	0.0198041728814	0.005443340772000001	0.015594233854100002	0.0924194854026	0.0092228770582	0.0301297438222	0.0165676828389	0.014975111761799999	0.015594233854100002	0.015594233854100002	0.00993308448903
NP_014353.1	0.012884946119799998	0.0130187160389	0.00452435431635	0.00873724128065	0.017591590835099997	0.0284711470897	0.016950045256	0.0284711470897	0.012884946119799998	0.0028008424615199997	0.07358862328980001	0.033082279497599995	0.011105795301399999	0.013936162650299998	0.0186717753173	0.0221945260481	0.07358862328980001	0.07358862328980001	0.0256070252465
NP_011586.1	0.0457448512945	0.029622759539099996	0.025777402423900003	0.021792610978099997	0.0399146310677	0.0168755441985	0.0212617719911	0.0168755441985	0.0457448512945	0.00672410402729	0.0491092723245	0.0040522841292800005	0.018889045615400002	0.00570150288316	0.0438704013187	0.00691203162472	0.0491092723245	0.0491092723245	0.000568506133721
NP_012636.1	0.0196316989089	NA	0.0170977205811	0.07055822322580001	0.0178411191035	0.00423479559914	0.063656431901	0.00423479559914	0.0196316989089	0.00926147046208	0.0961083374935	0.08513039337929999	0.056829920506499994	0.0399048892524	0.058643191706099995	0.0739805978157	0.0961083374935	0.0961083374935	0.0442212999861
NP_013509.1	0.0085742439688	NA	0.00945681209018	0.0201420572458	0.0167888356629	0.00260796101743	0.0321987287262	0.00260796101743	0.0085742439688	0.00323714631454	0.0925238228414	0.125456730791	NA	0.006332206689619999	0.0303439111652	0.008663330871350001	0.0925238228414	0.0925238228414	0.0249839352126
NP_012356.2	0.048800747323699996	0.013845249184000001	0.011608486440000001	0.0209970632557	0.023053752508200003	0.00153354698515	0.0052794189321	0.00153354698515	0.048800747323699996	0.00336651421174	0.0229054963427	0.0166847846445	0.027913426762599995	0.0157336062536	0.0616991232081	0.047280094864600004	0.0229054963427	0.0229054963427	0.0526297565096
NP_012241.1	0.0269344764209	0.0029316991765900003	0.0203759168978	NA	0.00174911687558	0.037870650822900004	0.011892661084399998	0.037870650822900004	0.0269344764209	0.011446101456899999	0.0300162174027	0.0044291352007	0.028742920163599996	0.0281236523423	NA	0.053834177737800006	0.0300162174027	0.0300162174027	0.0366491426945
NP_012017.1	0.015159972077799998	0.020566655332099996	0.02588000566	0.0474143747451	0.0450782996065	0.00541228077207	0.0056353392362	0.00541228077207	0.015159972077799998	0.005529493524399999	0.033443867989999994	0.035609559573300004	0.0374209672002	0.0165226059107	0.00292319648736	0.006464884477620001	0.033443867989999994	0.033443867989999994	0.0445499888991
NP_011530.1	0.030073074916400003	NA	NA	NA	NA	0.0786390900793	0.00345938863151	0.0786390900793	0.030073074916400003	NA	NA	NA	NA	0.031042060833000002	NA	0.0425138596165	NA	NA	0.0164940001695
NP_012165.1	0.0424892379316	NA	NA	NA	NA	0.0023047468936999997	0.0323001918976	0.0023047468936999997	0.0424892379316	NA	NA	NA	NA	0.0143540408437	NA	0.021133018579099997	NA	NA	0.127221570712
NP_010483.1	0.0115456826052	NA	NA	NA	0.0442729138721	0.0214104123671	0.0021510853887699998	0.0214104123671	0.0115456826052	NA	NA	NA	NA	0.019115163072400004	NA	0.00255941632323	NA	NA	0.000706805181454
NP_011838.1	0.0362310726642	NA	NA	NA	NA	0.033413394033800004	0.00685395926398	0.033413394033800004	0.0362310726642	NA	NA	NA	NA	0.026032160224	NA	0.0430697131893	NA	NA	0.0746727652162
NP_010395.1	0.013660286122900002	NA	NA	NA	NA	0.0169245695512	0.0220186863348	0.0169245695512	0.013660286122900002	NA	NA	NA	NA	0.015729663321100002	NA	0.0103278954509	NA	NA	0.0321545126217
NP_009472.1	0.0517454412312	NA	NA	NA	NA	0.0611125154151	0.0247392518381	0.0611125154151	0.0517454412312	NA	NA	NA	NA	0.0147907150718	NA	0.021909304890799997	NA	NA	0.0266887295099
NP_013369.1	0.013884368090500001	NA	NA	NA	NA	0.15506531532	0.0498092721464	0.15506531532	0.013884368090500001	NA	NA	NA	NA	0.0151000075139	NA	0.19237216513799998	NA	NA	0.139696550932
NP_010282.3	0.0327435123859	NA	NA	0.00903327371718	0.015268292591799999	0.00021008713988799997	0.0101157823924	0.00021008713988799997	0.0327435123859	0.00500752733148	NA	0.062425092405	NA	0.0219262776139	0.00730710677076	0.027914268535799997	NA	NA	0.00755807005362
NP_014871.3	0.0073039802136	0.0237986579085	NA	0.00380474392514	0.0017380872096199999	NA	0.14145450459	NA	0.0073039802136	0.0017114264702599998	0.08167790864569999	NA	0.0356715658836	0.0266747066206	0.0492889015425	0.0322481968587	0.08167790864569999	0.08167790864569999	0.0399826017096
NP_014092.1	0.0277690101944	NA	NA	0.022023183383299998	NA	0.00705713327309	0.0193012343248	0.00705713327309	0.0277690101944	NA	NA	NA	NA	0.032353131395099995	0.00416887990398	0.018315669378500002	NA	NA	0.0119432485266
NP_010791.3	0.020390789521400002	NA	NA	NA	NA	0.040873349682199994	0.023583250378	0.040873349682199994	0.020390789521400002	NA	NA	NA	NA	0.0160528921398	NA	0.014368848137999999	NA	NA	0.0385231814042
NP_013121.1	0.0194867868138	NA	NA	0.011499687718499999	NA	0.0339166186128	0.0156640485372	0.0339166186128	0.0194867868138	NA	NA	NA	NA	0.009297587614610001	0.0119447475703	0.0327948123786	NA	NA	0.0402071514071
NP_015054.1	0.012912475283700002	NA	NA	0.0247107420178	NA	0.00807094974801	0.015235203961399999	0.00807094974801	0.012912475283700002	NA	NA	NA	NA	0.0125279077452	0.0302300254562	0.008457776357989999	NA	NA	0.00919957353825
NP_010098.1	0.06941423739630001	0.0193629428612	0.0159675147886	0.00635562273516	0.167787246336	0.00993467153327	0.0025089845965300004	0.00993467153327	0.06941423739630001	0.00324653524469	0.091459775013	0.0335054135867	0.022685640061900002	0.019253043152	0.0146386413081	0.0283876134022	0.091459775013	0.091459775013	0.0670789373814
NP_011321.1	0.0230453157994	0.00693862178786	0.012133779878400001	0.0156662671436	0.017267757626700003	0.0189855342896	0.0121031885186	0.0189855342896	0.0230453157994	0.0076737002138599995	0.364125792103	0.0893655435564	0.00637201521117	0.0081385243458	0.000124491591824	0.00190702117948	0.364125792103	0.364125792103	0.0201016664578
NP_011098.3	0.00382994582785	0.0014348443910600001	0.011560725223399999	0.0045993976433699995	0.00962713581567	0.00535406502242	0.0006014978267030001	0.00535406502242	0.00382994582785	0.00310128100057	0.078390252457	0.0422706363949	0.026400676106599998	0.018183780145900004	0.0318643834885	0.005023305773069999	0.078390252457	0.078390252457	0.015588330321
NP_012778.1	0.0141024802165	0.0446789641333	0.016373271206	0.0163321847845	0.0462436206105	0.012305255412200001	0.037928701368699996	0.012305255412200001	0.0141024802165	0.00227018812226	0.0504582009119	0.05933990021030001	0.0527458515099	0.203620151246	0.049252222538000004	0.0381544812036	0.0504582009119	0.0504582009119	0.0366521052772
NP_010360.1	0.0279373906083	NA	0.0363349870119	0.0301669727996	NA	0.0484532614791	0.0415978318299	0.0484532614791	0.0279373906083	NA	NA	0.0659044018773	NA	0.02300339685	0.023270254305699997	0.015194634908399998	NA	NA	0.165982304912
NP_013884.1	0.0549469933354	0.0316675860868	0.0147590105049	0.031276578889099994	0.0175850139153	0.00128905330321	0.029055211927999997	0.00128905330321	0.0549469933354	0.0049458542611000005	0.005571625199279999	0.043939326492099993	0.00904065679821	0.0423534033576	0.00547166153713	0.033376081057000004	0.005571625199279999	0.005571625199279999	0.0217166978692
NP_010047.1	0.009375665050459999	0.00733192341811	0.0182628187779	0.0101383509215	0.0152733922716	0.0364365042513	0.0328506800151	0.0364365042513	0.009375665050459999	0.00393382562588	0.0579638263877	0.0595458134044	0.00609766373414	0.0285478843196	0.0338698048823	0.0179436291521	0.0579638263877	0.0579638263877	0.0656595162281
NP_015344.1	0.0292114956768	NA	0.030136018264000003	0.0358231835046	0.00098650052284	0.021036773284999997	0.00965276150913	0.021036773284999997	0.0292114956768	0.005313347842040001	0.112172449756	0.0714685864907	0.0133949477941	0.016388767405	0.0932003421149	0.020236000860599998	0.112172449756	0.112172449756	0.0343023256723
NP_013698.1	0.027011372438400003	0.022983389474599998	0.019929091806000002	0.0181919284489	0.00244193744688	0.017960635123099998	0.0120018592689	0.017960635123099998	0.027011372438400003	0.00369368008646	0.05796670590919999	0.021261846131599996	0.013153877850799998	0.0182893660356	4.61152569466e-05	0.020074103812099998	0.05796670590919999	0.05796670590919999	0.0135906923506
